1.193000e+001,4.620900e+002,0,0,-1.000000e+000,-1.000000e+000
3.306000e+001,4.667100e+002,0,0,-1.000000e+000,-1.000000e+000
3.318300e+002,4.715700e+002,1,1,3.315300e+002,4.713700e+002
3.318300e+002,4.715700e+002,1,1,3.315300e+002,4.713700e+002
5.885000e+002,6.280000e+000,1,1,5.893700e+002,6.450000e+000
6.015100e+002,3.197000e+001,1,1,6.018600e+002,3.207000e+001
6.015100e+002,3.197000e+001,1,1,6.018600e+002,3.207000e+001
6.149700e+002,8.474000e+001,1,1,6.158000e+002,8.511000e+001
6.118500e+002,1.142800e+002,0,0,-1.000000e+000,-1.000000e+000
5.297300e+002,1.355900e+002,1,1,5.302700e+002,1.352500e+002
5.297300e+002,1.355900e+002,1,1,5.302700e+002,1.352500e+002
5.248700e+002,1.390400e+002,1,1,5.259500e+002,1.384700e+002
4.003800e+002,1.501000e+002,0,0,-1.000000e+000,-1.000000e+000
3.987800e+002,1.549000e+002,0,0,-1.000000e+000,-1.000000e+000
5.281200e+002,1.590200e+002,1,1,5.288000e+002,1.590900e+002
5.277800e+002,1.676700e+002,0,0,-1.000000e+000,-1.000000e+000
3.805400e+002,1.794800e+002,1,1,3.805000e+002,1.791500e+002
3.805400e+002,1.794800e+002,1,1,3.805000e+002,1.791500e+002
5.558300e+002,1.838900e+002,0,0,-1.000000e+000,-1.000000e+000
2.120300e+002,1.896800e+002,0,0,-1.000000e+000,-1.000000e+000
5.450400e+002,1.933600e+002,1,1,5.453900e+002,1.932900e+002
4.650800e+002,2.139200e+002,1,1,4.656500e+002,2.139600e+002
2.303800e+002,2.331000e+002,1,1,2.313000e+002,2.329600e+002
2.303800e+002,2.331000e+002,1,1,2.313000e+002,2.329600e+002
1.782400e+002,2.513500e+002,1,1,1.783600e+002,2.510500e+002
2.466700e+002,2.528400e+002,0,0,-1.000000e+000,-1.000000e+000
4.894000e+002,2.538700e+002,0,0,-1.000000e+000,-1.000000e+000
1.795100e+002,2.563400e+002,0,0,-1.000000e+000,-1.000000e+000
1.729900e+002,2.611300e+002,0,0,-1.000000e+000,-1.000000e+000
4.816700e+002,2.695700e+002,1,1,4.817000e+002,2.692600e+002
3.851200e+002,2.780800e+002,0,0,-1.000000e+000,-1.000000e+000
2.525900e+002,2.890500e+002,0,0,-1.000000e+000,-1.000000e+000
2.364900e+002,3.071400e+002,0,0,-1.000000e+000,-1.000000e+000
3.829300e+002,3.138900e+002,0,0,-1.000000e+000,-1.000000e+000
6.190300e+002,3.168300e+002,1,1,6.167100e+002,3.192600e+002
1.451900e+002,3.179900e+002,0,0,-1.000000e+000,-1.000000e+000
1.390300e+002,3.388600e+002,1,1,1.391300e+002,3.384000e+002
1.390300e+002,3.388600e+002,1,1,1.391300e+002,3.384000e+002
1.602000e+002,3.467200e+002,0,0,-1.000000e+000,-1.000000e+000
2.020900e+002,3.514400e+002,1,1,2.019400e+002,3.508500e+002
1.504800e+002,3.523700e+002,1,1,1.506200e+002,3.520100e+002
1.504800e+002,3.523700e+002,1,1,1.506200e+002,3.520100e+002
1.890900e+002,3.543800e+002,1,1,1.892600e+002,3.538700e+002
1.129900e+002,3.549300e+002,1,1,1.130700e+002,3.543200e+002
1.432100e+002,3.574900e+002,1,1,1.432100e+002,3.570100e+002
1.049600e+002,3.599300e+002,1,1,1.053100e+002,3.592100e+002
1.808100e+002,3.606400e+002,1,1,1.814900e+002,3.603900e+002
9.697000e+001,3.646200e+002,1,1,9.695000e+001,3.640600e+002
9.900000e+001,3.702000e+002,0,0,-1.000000e+000,-1.000000e+000
1.640600e+002,3.715700e+002,0,0,-1.000000e+000,-1.000000e+000
1.640600e+002,3.715700e+002,1,1,1.641200e+002,3.711400e+002
6.578000e+001,3.809100e+002,0,0,-1.000000e+000,-1.000000e+000
1.037000e+002,3.816700e+002,0,0,-1.000000e+000,-1.000000e+000
1.037000e+002,3.816700e+002,0,0,-1.000000e+000,-1.000000e+000
1.319600e+002,3.825600e+002,0,0,-1.000000e+000,-1.000000e+000
1.125900e+002,3.856800e+002,0,0,-1.000000e+000,-1.000000e+000
1.427300e+002,3.861900e+002,1,1,1.426200e+002,3.856000e+002
1.427300e+002,3.861900e+002,1,1,1.426200e+002,3.856000e+002
9.506000e+001,3.868100e+002,0,0,-1.000000e+000,-1.000000e+000
9.506000e+001,3.868100e+002,1,1,9.503000e+001,3.863000e+002
5.839000e+001,3.880400e+002,0,0,-1.000000e+000,-1.000000e+000
1.239000e+002,3.880600e+002,0,0,-1.000000e+000,-1.000000e+000
1.239000e+002,3.880600e+002,1,1,1.234400e+002,3.873500e+002
1.041200e+002,3.911400e+002,1,1,1.042400e+002,3.906500e+002
1.041200e+002,3.911400e+002,0,0,-1.000000e+000,-1.000000e+000
8.649000e+001,3.924100e+002,0,0,-1.000000e+000,-1.000000e+000
8.649000e+001,3.924100e+002,1,1,8.632000e+001,3.916900e+002
9.548000e+001,3.964100e+002,1,1,9.541000e+001,3.958900e+002
4.908000e+001,3.980700e+002,0,0,-1.000000e+000,-1.000000e+000
7.804000e+001,3.980000e+002,1,1,7.799000e+001,3.973900e+002
7.804000e+001,3.980000e+002,0,0,-1.000000e+000,-1.000000e+000
1.071000e+002,3.988100e+002,1,1,1.071900e+002,3.982100e+002
1.071000e+002,3.988100e+002,1,1,1.071900e+002,3.982100e+002
1.301000e+002,3.996600e+002,0,0,-1.000000e+000,-1.000000e+000
2.910000e+001,4.021900e+002,1,0,1.920000e+001,4.072700e+002
8.729000e+001,4.022000e+002,0,0,-1.000000e+000,-1.000000e+000
8.729000e+001,4.022000e+002,0,0,-1.000000e+000,-1.000000e+000
6.855000e+001,4.033200e+002,0,0,-1.000000e+000,-1.000000e+000
6.855000e+001,4.033200e+002,0,0,-1.000000e+000,-1.000000e+000
9.813000e+001,4.042500e+002,0,0,-1.000000e+000,-1.000000e+000
9.813000e+001,4.042500e+002,0,0,-1.000000e+000,-1.000000e+000
4.881000e+001,4.059000e+002,1,1,4.855000e+001,4.050800e+002
1.131800e+002,4.065900e+002,0,0,-1.000000e+000,-1.000000e+000
1.927000e+001,4.079100e+002,0,0,-1.000000e+000,-1.000000e+000
7.800000e+001,4.077400e+002,0,0,-1.000000e+000,-1.000000e+000
7.800000e+001,4.077400e+002,1,1,7.799000e+001,4.070100e+002
5.938000e+001,4.090600e+002,1,1,5.928000e+001,4.084700e+002
5.938000e+001,4.090600e+002,1,1,5.928000e+001,4.084700e+002
8.962000e+001,4.101100e+002,1,0,8.079000e+001,4.153500e+002
8.962000e+001,4.101100e+002,0,0,-1.000000e+000,-1.000000e+000
3.934000e+001,4.117900e+002,1,1,3.908000e+001,4.111500e+002
9.260000e+000,4.138700e+002,1,1,9.070000e+000,4.131200e+002
1.667000e+001,4.137200e+002,1,0,2.623000e+001,4.067400e+002
6.918000e+001,4.136700e+002,1,1,6.860000e+001,4.127800e+002
5.038000e+001,4.148600e+002,1,1,5.034000e+001,4.145200e+002
8.065000e+001,4.161300e+002,0,0,-1.000000e+000,-1.000000e+000
2.937000e+001,4.175000e+002,0,0,-1.000000e+000,-1.000000e+000
5.933000e+001,4.193700e+002,0,0,-1.000000e+000,-1.000000e+000
5.933000e+001,4.193700e+002,1,1,5.945000e+001,4.187500e+002
4.044000e+001,4.208600e+002,1,1,4.029000e+001,4.201500e+002
4.044000e+001,4.208600e+002,1,1,4.029000e+001,4.201500e+002
7.129000e+001,4.218600e+002,1,1,7.088000e+001,4.213100e+002
5.044000e+001,4.255000e+002,0,0,-1.000000e+000,-1.000000e+000
3.119000e+001,4.270300e+002,0,0,-1.000000e+000,-1.000000e+000
6.210000e+001,4.279400e+002,1,1,6.182000e+001,4.273200e+002
4.053000e+001,4.317500e+002,1,1,4.028000e+001,4.311000e+002
5.316000e+001,4.345300e+002,1,1,5.284000e+001,4.337200e+002
3.148000e+001,4.380700e+002,1,1,3.111000e+001,4.373500e+002
3.148000e+001,4.380700e+002,1,1,3.111000e+001,4.373500e+002
5.061000e+001,4.393800e+002,0,0,-1.000000e+000,-1.000000e+000
4.339000e+001,4.412000e+002,1,1,4.313000e+001,4.404400e+002
3.238000e+001,4.476400e+002,1,1,3.210000e+001,4.465400e+002
2.229000e+001,4.660100e+002,1,1,2.191000e+001,4.652400e+002
5.242900e+002,4.442000e+001,1,1,5.251000e+002,4.433000e+001
5.482100e+002,6.909000e+001,1,1,5.493400e+002,6.915000e+001
5.482100e+002,6.909000e+001,0,0,-1.000000e+000,-1.000000e+000
1.477500e+002,1.255800e+002,1,1,1.451900e+002,1.283800e+002
3.864600e+002,1.376700e+002,1,1,3.864600e+002,1.377500e+002
4.240300e+002,1.439600e+002,0,0,-1.000000e+000,-1.000000e+000
6.087600e+002,1.702000e+002,1,1,6.095500e+002,1.701600e+002
5.542200e+002,1.770100e+002,1,1,5.545900e+002,1.770600e+002
5.619200e+002,1.881700e+002,1,1,5.624100e+002,1.882400e+002
3.192500e+002,1.962600e+002,0,0,-1.000000e+000,-1.000000e+000
5.624500e+002,2.098900e+002,1,1,5.626400e+002,2.097100e+002
6.086600e+002,2.224500e+002,0,0,-1.000000e+000,-1.000000e+000
5.548600e+002,2.254600e+002,1,1,5.574100e+002,2.268300e+002
4.784700e+002,2.353500e+002,0,0,-1.000000e+000,-1.000000e+000
2.246800e+002,2.376500e+002,1,1,2.249200e+002,2.373400e+002
2.366800e+002,2.412600e+002,0,0,-1.000000e+000,-1.000000e+000
2.222800e+002,2.441000e+002,1,1,2.225500e+002,2.432200e+002
4.345000e+002,2.659900e+002,0,0,-1.000000e+000,-1.000000e+000
1.968300e+002,3.129800e+002,1,1,1.977200e+002,3.114600e+002
5.822700e+002,3.445400e+002,1,1,5.821900e+002,3.447200e+002
1.341300e+002,3.489500e+002,0,0,-1.000000e+000,-1.000000e+000
1.167000e+002,3.601500e+002,1,1,1.167800e+002,3.599100e+002
1.781100e+002,3.672200e+002,1,1,1.781400e+002,3.666400e+002
8.996000e+001,3.749100e+002,1,1,8.999000e+001,3.741500e+002
1.531200e+002,3.789300e+002,1,1,1.535400e+002,3.784100e+002
1.501100e+002,3.860000e+002,1,1,1.502900e+002,3.858400e+002
6.444000e+001,3.913400e+002,1,1,6.428000e+001,3.906900e+002
1.326700e+002,3.926800e+002,0,0,-1.000000e+000,-1.000000e+000
1.326700e+002,3.926800e+002,0,0,-1.000000e+000,-1.000000e+000
5.570000e+001,3.968700e+002,0,0,-1.000000e+000,-1.000000e+000
1.220900e+002,3.997000e+002,1,1,1.220000e+002,3.991100e+002
1.220900e+002,3.997000e+002,1,1,1.220000e+002,3.991100e+002
3.511000e+001,4.012300e+002,0,0,-1.000000e+000,-1.000000e+000
3.511000e+001,4.012300e+002,1,0,7.557000e+001,3.762800e+002
2.599000e+001,4.072900e+002,0,0,-1.000000e+000,-1.000000e+000
1.192700e+002,4.067900e+002,1,1,1.191600e+002,4.062800e+002
3.721000e+001,4.088800e+002,1,1,3.683000e+001,4.079500e+002
2.733000e+001,4.145500e+002,1,1,2.717000e+001,4.137500e+002
1.763000e+001,4.203800e+002,1,1,1.725000e+001,4.197700e+002
2.112000e+001,4.331000e+002,1,1,2.103000e+001,4.323800e+002
6.574000e+001,4.371400e+002,1,1,6.542000e+001,4.364700e+002
6.382000e+001,4.440700e+002,1,1,6.361000e+001,4.433400e+002
5.442000e+001,4.448800e+002,1,1,5.438000e+001,4.441000e+002
5.442000e+001,4.448800e+002,1,1,5.438000e+001,4.441000e+002
5.577900e+002,4.508300e+002,0,0,-1.000000e+000,-1.000000e+000
5.116000e+001,4.525000e+002,1,1,5.092000e+001,4.519400e+002
4.259000e+001,4.529900e+002,1,1,4.259000e+001,4.522900e+002
4.259000e+001,4.529900e+002,1,1,4.259000e+001,4.522900e+002
3.893000e+001,4.613500e+002,1,1,3.851000e+001,4.603900e+002
5.884100e+002,1.525000e+001,1,1,5.892600e+002,1.524000e+001
5.884100e+002,1.525000e+001,1,1,5.892600e+002,1.524000e+001
5.168700e+002,2.104000e+001,1,1,5.174800e+002,2.098000e+001
5.281400e+002,1.497800e+002,0,0,-1.000000e+000,-1.000000e+000
5.281400e+002,1.497800e+002,1,1,5.287000e+002,1.500600e+002
4.964100e+002,1.553000e+002,1,1,4.972000e+002,1.552400e+002
1.758900e+002,2.135600e+002,1,1,1.764000e+002,2.131800e+002
1.768000e+002,2.300300e+002,1,1,1.769100e+002,2.299200e+002
5.238000e+002,2.307400e+002,1,1,5.239000e+002,2.309600e+002
2.346200e+002,2.351600e+002,0,0,-1.000000e+000,-1.000000e+000
4.962100e+002,2.416300e+002,0,0,-1.000000e+000,-1.000000e+000
2.496300e+002,2.455000e+002,1,1,2.499900e+002,2.451500e+002
2.496300e+002,2.455000e+002,1,1,2.499900e+002,2.451500e+002
4.843600e+002,2.895200e+002,1,1,4.846100e+002,2.899100e+002
1.528800e+002,3.005800e+002,0,0,-1.000000e+000,-1.000000e+000
5.426200e+002,3.679200e+002,1,1,5.426800e+002,3.680600e+002
5.908700e+002,1.283000e+001,1,1,5.908800e+002,1.354000e+001
5.908700e+002,1.283000e+001,1,1,5.908800e+002,1.354000e+001
5.186900e+002,5.267000e+001,1,1,5.189700e+002,5.235000e+001
6.091400e+002,5.824000e+001,1,0,6.137800e+002,5.421000e+001
1.456300e+002,1.283900e+002,0,0,-1.000000e+000,-1.000000e+000
1.456300e+002,1.283900e+002,1,1,1.451900e+002,1.283800e+002
4.481400e+002,1.464000e+002,1,1,4.484300e+002,1.465300e+002
5.067600e+002,1.548000e+002,0,0,-1.000000e+000,-1.000000e+000
1.725600e+002,1.737000e+002,1,1,1.742100e+002,1.719400e+002
3.740500e+002,1.787000e+002,1,1,3.747800e+002,1.785300e+002
3.740500e+002,1.787000e+002,1,1,3.747800e+002,1.785300e+002
5.722500e+002,1.898600e+002,1,1,5.728000e+002,1.898300e+002
5.601300e+002,2.199700e+002,0,0,-1.000000e+000,-1.000000e+000
5.601300e+002,2.199700e+002,0,0,-1.000000e+000,-1.000000e+000
5.567300e+002,2.289800e+002,0,0,-1.000000e+000,-1.000000e+000
1.824100e+002,2.475400e+002,1,1,1.827400e+002,2.472200e+002
1.595700e+002,2.497000e+002,0,0,-1.000000e+000,-1.000000e+000
3.420900e+002,2.793300e+002,1,1,3.412500e+002,2.815100e+002
4.354200e+002,3.006400e+002,1,1,4.354700e+002,3.005300e+002
1.368000e+002,3.065800e+002,1,1,1.367400e+002,3.060200e+002
1.262600e+002,3.133300e+002,0,0,-1.000000e+000,-1.000000e+000
2.260600e+002,3.134800e+002,1,1,2.260200e+002,3.130400e+002
3.869200e+002,3.148200e+002,1,1,3.867600e+002,3.147000e+002
2.377900e+002,3.264500e+002,0,0,-1.000000e+000,-1.000000e+000
5.664000e+001,3.333500e+002,1,1,5.692000e+001,3.320000e+002
5.457700e+002,3.504700e+002,1,1,5.459400e+002,3.505200e+002
2.313200e+002,3.557700e+002,1,1,2.312600e+002,3.557000e+002
1.700500e+002,3.583200e+002,1,1,1.698700e+002,3.577400e+002
1.700500e+002,3.583200e+002,0,0,-1.000000e+000,-1.000000e+000
1.900500e+002,3.681000e+002,1,1,1.893400e+002,3.680000e+002
1.900500e+002,3.681000e+002,1,1,1.893400e+002,3.680000e+002
6.013000e+002,1.417700e+002,1,1,6.015800e+002,1.416700e+002
6.158900e+002,1.427700e+002,1,1,6.165000e+002,1.427000e+002
4.734900e+002,1.438900e+002,1,1,4.743100e+002,1.437700e+002
5.723000e+002,1.638000e+002,1,1,5.729900e+002,1.638800e+002
2.658300e+002,2.096200e+002,1,1,2.668100e+002,2.095400e+002
4.542000e+002,2.171500e+002,1,1,4.548700e+002,2.173200e+002
4.542000e+002,2.171500e+002,1,1,4.548700e+002,2.173200e+002
2.655000e+002,2.248200e+002,1,1,2.656500e+002,2.246000e+002
5.571200e+002,2.309600e+002,0,0,-1.000000e+000,-1.000000e+000
2.492700e+002,2.337000e+002,1,1,2.492300e+002,2.334600e+002
2.382900e+002,2.355800e+002,1,1,2.383700e+002,2.352200e+002
1.664800e+002,2.717900e+002,1,1,1.674200e+002,2.715100e+002
1.424900e+002,2.910300e+002,1,1,1.426100e+002,2.905300e+002
3.615700e+002,2.906500e+002,1,1,3.614700e+002,2.907300e+002
5.632400e+002,3.429000e+002,1,1,5.637300e+002,3.424400e+002
2.199700e+002,3.461300e+002,1,1,2.199900e+002,3.457800e+002
1.532800e+002,1.149200e+002,1,1,1.535700e+002,1.144700e+002
1.532800e+002,1.149200e+002,0,0,-1.000000e+000,-1.000000e+000
3.697900e+002,1.422000e+002,1,1,3.724700e+002,1.417100e+002
5.660500e+002,1.781800e+002,1,1,5.666500e+002,1.782300e+002
4.770300e+002,2.249500e+002,1,1,4.773000e+002,2.250100e+002
4.770300e+002,2.249500e+002,1,1,4.773000e+002,2.250100e+002
4.933800e+002,2.670300e+002,1,1,4.939200e+002,2.670800e+002
1.566100e+002,2.875600e+002,1,1,1.570700e+002,2.870300e+002
2.101300e+002,3.131600e+002,1,1,2.102300e+002,3.127300e+002
3.453600e+002,3.221800e+002,1,1,3.453200e+002,3.225700e+002
1.308400e+002,3.266800e+002,1,1,1.306500e+002,3.263000e+002
6.031400e+002,6.491000e+001,0,0,-1.000000e+000,-1.000000e+000
4.469800e+002,1.527500e+002,0,0,-1.000000e+000,-1.000000e+000
1.804400e+002,1.673400e+002,0,0,-1.000000e+000,-1.000000e+000
5.685200e+002,2.006000e+002,1,1,5.690300e+002,2.005900e+002
4.670100e+002,2.429500e+002,1,1,4.690800e+002,2.432100e+002
1.504200e+002,2.467400e+002,1,1,1.505200e+002,2.463800e+002
1.279700e+002,2.726500e+002,1,1,1.296900e+002,2.721200e+002
2.519900e+002,3.173900e+002,1,1,2.521200e+002,3.170600e+002
2.519900e+002,3.173900e+002,1,1,2.521200e+002,3.170600e+002
2.331000e+002,3.330400e+002,1,1,2.333400e+002,3.327900e+002
1.107300e+002,3.367100e+002,1,1,1.096000e+002,3.370000e+002
4.055700e+002,1.391300e+002,1,1,4.060700e+002,1.391300e+002
3.923300e+002,1.664400e+002,1,1,3.956200e+002,1.661100e+002
3.419800e+002,1.759300e+002,1,1,3.423900e+002,1.756800e+002
4.619100e+002,2.425300e+002,1,1,4.616000e+002,2.424600e+002
3.696000e+001,3.435500e+002,1,1,3.725000e+001,3.427100e+002
5.675800e+002,4.872000e+001,1,1,5.677300e+002,4.891000e+001
5.177600e+002,1.810300e+002,1,1,5.159600e+002,1.810100e+002
1.817800e+002,1.903800e+002,1,1,1.819800e+002,1.899800e+002
1.817800e+002,1.903800e+002,1,1,1.819800e+002,1.899800e+002
2.402500e+002,2.054400e+002,1,1,2.404100e+002,2.051800e+002
2.402500e+002,2.054400e+002,1,1,2.404100e+002,2.051800e+002
2.764800e+002,2.492100e+002,1,1,2.767200e+002,2.489500e+002
1.104300e+002,3.047200e+002,1,1,1.105500e+002,3.040700e+002
6.064000e+001,3.193500e+002,1,1,6.068000e+001,3.186400e+002
2.516100e+002,3.472400e+002,1,1,2.515900e+002,3.469000e+002
5.158800e+002,1.809500e+002,0,0,-1.000000e+000,-1.000000e+000
1.442700e+002,2.379100e+002,1,1,1.459900e+002,2.405000e+002
5.858500e+002,3.032900e+002,1,1,5.862000e+002,3.032000e+002
4.981700e+002,1.806600e+002,1,1,4.989900e+002,1.806700e+002
3.131600e+002,2.262400e+002,1,1,3.145300e+002,2.264400e+002
3.131600e+002,2.262400e+002,1,1,3.145300e+002,2.264400e+002
2.192700e+002,2.715800e+002,1,1,2.193100e+002,2.711300e+002
4.488700e+002,2.844900e+002,1,1,4.482400e+002,2.847100e+002
4.879200e+002,1.803400e+002,1,1,4.886600e+002,1.803700e+002
3.335800e+002,2.324800e+002,1,1,3.339900e+002,2.322200e+002
3.335800e+002,2.324800e+002,0,0,-1.000000e+000,-1.000000e+000
4.964300e+002,4.070200e+002,1,1,4.963000e+002,4.070300e+002
2.949800e+002,3.126500e+002,1,1,2.951000e+002,3.123200e+002
